"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change","plant"
"112","MALLAU","M",0.05,2.66995364947653,-0.0472952930033373,1.73454905486302,1.08946558954229,0.93961582239505,-0.655788224996616,1.03672738187673,0.0409420288225681,8
"113","MALLAU","M",0.05,0.29263512470575,0.207428962227236,-0.711563769554668,0.275217658151655,-0.516042947565726,0.247290060134186,-1.03582063446576,0.401612688525191,8
"114","MALLAU","M",0.05,3.95604399894269,2.69099045072532,0.304308223099673,1.92156095664778,0.819008502896841,1.38444654078521,-0.0337521585625616,-0.352161934187121,9
"115","SALAPI","1",0.444444444444444,0.136745385376519,-0.684105931079769,0.498125905908725,0.372831759632192,-0.240669087592801,-0.710762286712112,0.384954787482658,0.426502472441445,1
"116","SALAPI","M",0.444444444444444,0.604414603364213,0.334791089842522,-0.0365435639093493,0.289372508453147,0.00201950628443284,0.149869068892553,-0.240903261665095,0.0562411595214746,1
"117","SALAPI","1",0.444444444444444,1.15002869101652,0.653196408880738,-0.798447558400104,-0.408676010759095,0.233990611339217,0.138745393960252,-0.253309583018774,-1.16143683416408,10
"118","SALAPI","1",0.444444444444444,1.15002869101652,-0.238338484426267,-0.491012613254713,-0.44045395590915,-0.0877208125095571,-0.979101755066645,-0.0762699010694466,-1.6033278724316,10
"119","SALAPI","1",0.444444444444444,0.994138951687291,-0.174657420618624,1.31349684738129,4.37405144449262,0.606819327974595,-0.492614348647178,1.04496999001888,3.83523873165581,2
"120","SALAPI","M",0.444444444444444,-0.798593050598869,1.35368811076481,-0.945481662600075,-0.185682910441515,-1.09461618916529,1.09995493098109,-1.17700445878523,-0.608112177934187,2
"121","SALAPI","M",0.444444444444444,-1.18831739892195,-0.365700612041553,-0.0031267220457197,-0.358845420655193,-0.682104669470208,-0.30672530334745,0.15875272581025,-0.140841536906449,3
"122","SALAPI","M",0.444444444444444,-0.954482789928101,-0.174657420618624,-0.417495561154727,0.224996929840472,-0.414577310005712,-0.0919804905484511,-0.241959852626197,0.48595184699003,3
"123","SALAPI","M",0.444444444444444,-0.720648180934254,-0.30201954823391,-0.377395350918371,-0.472054440976603,-0.0764038608446954,-0.14594404874107,-0.159569286758686,-0.0780898720051653,3
"124","SALAPI","1",0.444444444444444,1.46180816967499,-0.429381675849197,0.284258117981495,3.94333168123181,0.308666763374768,-0.813091488985557,-0.170004703451695,3.27585838513626,4
"125","SALAPI","M",0.444444444444444,0.604414603364213,-0.620424867272126,-1.59376839475449,-0.145258057828781,0.0764034830688698,-0.575211790344773,-0.852393797794384,0.0657640761743134,5
"126","SALAPI","1",0.444444444444444,0.29263512470575,-0.811468058695056,-0.437545666272905,-0.515880326298554,-0.190814615934864,-0.734907676076772,0.321890436738008,-0.248051986829865,5
"127","SALAPI","M",0.444444444444444,-0.408868702275791,-0.429381675849197,-0.504379350000164,-0.36767000245318,-0.488993431039837,-0.169324869674244,0.0614274558992499,0.219999591291329,6
"128","SALAPI","1",0.444444444444444,0.604414603364213,-0.811468058695056,-0.617996612336504,-0.300396156247634,0.0971527476658144,-0.851886646094148,-0.225315949802133,-0.25723482464894,6
"129","SALAPI","1",0.444444444444444,0.448524864034981,-0.556743803464483,-0.110060616009334,-0.478181380440504,-0.435820137097886,-0.331857145137892,0.0368810506210199,0.0313534441323686,7
"130","SALAPI","1",0.444444444444444,1.77358764833345,-0.811468058695056,-0.190261036482046,-0.219445270686442,0.778382629522962,-0.664567380380049,-0.0882528727097951,0.148766798825685,7
"131","SALAPI","M",0.444444444444444,2.39714660565037,0.334791089842522,0.384508643572384,3.73833275872073,0.0441520775589488,-1.2684053715142,-0.0897792707036221,0.911706912381238,8
"132","SALAPI","M",0.444444444444444,-0.954482789928101,-0.49306273965684,0.939228218508636,0.130242188465975,-1.2800305175132,-0.705509224140309,0.136512858869919,-0.161165151848257,9
"133","SALAPI","M",0.444444444444444,0.29263512470575,-0.30201954823391,-0.110060616009334,0.296762658959522,-0.0350863287161618,-0.515995169580352,-0.9136570247237,0.00258428423233475,9
"134","SALAPI","1",0.444444444444444,1.30591843034575,-0.49306273965684,1.5741482139176,3.55841388899022,0.531496317458146,-1.02127598634408,0.589496220157349,2.69478794240061,9
"135","SALAPI","M",0.444444444444444,0.448524864034981,0.271110026034879,0.618426536617792,-0.0345562864376847,0.109934781428989,0.0494887203735759,-0.18957511747482,-0.342589833229651,9
"136","SALLEU","M",0.375,0.136745385376519,0.207428962227236,0.377825275199658,-0.28039436976089,0.509419533655796,0.355094208973728,0.227837114319689,0.105247415227175,1
"137","SALLEU","M",0.375,0.0588005157119031,-0.747786994887413,0.42460885380874,-0.62378970756047,0.648847247672785,-0.447208061843696,0.362725600493678,0.0389555187231745,1
"138","SALLEU","1",0.375,-0.642703311269638,1.67209342980303,1.41374737297218,-0.164135778730734,-0.884106711890892,1.38777751275986,1.01486284822135,-0.561311215402684,1
"139","SALLEU","1",0.375,-0.330923832611175,0.716877472688381,0.805560851054118,0.310179043349921,0.11457013120144,0.915768804344444,0.685087834208393,0.788650481172005,1
"140","SALLEU","M",0.375,0.136745385376519,0.844239600303668,0.451342327299643,-0.326360951402519,0.488769138206044,0.977378046851924,0.292984200201008,0.032956006662465,1
"141","SALLEU","M",0.375,-0.136061658449636,-0.429381675849197,0.371141906826932,-0.638223454596656,0.428987226387861,-0.146387816729661,0.299126589141906,-0.00734512406200269,1
"142","SALLEU","1",0.375,-0.60373087643733,-0.811468058695056,0.645160010108695,-0.427472024526549,-0.102806903785906,-0.573583737033201,0.547153744692022,0.121660790825908,1
"143","SALLEU","M",0.375,-0.0970892236173283,0.207428962227236,-0.110060616009334,-0.545970501533179,0.503826137527634,0.515653579585813,-0.16753862394615,0.130629896815245,1
"144","SALLEU","M",0.375,-0.175034093281944,0.780558536496024,0.304308223099673,-0.427975799976494,0.317194976022216,1.01232631070599,0.202777761380403,0.11007287772414,1
"145","SALLEU","M",0.375,0.0588005157119031,0.143747898419592,0.331041696590577,-0.637223649718874,0.416258583133468,0.280709187125279,0.174886192181064,-0.2709791056215,1
"146","SALLEU","1",0.375,-0.798593050598869,-0.0472952930033373,0.952594955254088,-0.607634995523,-0.2237623994957,0.242579681999574,0.884544358409483,0.0357129898699544,1
"147","SALLEU","M",0.375,-1.50009687758041,-0.684105931079769,-0.718247137927393,0.13010823102075,-0.847163248731961,-0.355237966071066,-0.535661447887142,0.791295913339764,2
"148","SALLEU","1",0.375,-0.175034093281944,-0.747786994887413,-0.130110721127513,-0.27315145175136,0.249658322700821,-0.579478400490795,-0.0400351840304143,0.0970776172072953,2
"149","SALLEU","M",0.375,0.29263512470575,0.143747898419592,0.157274118899703,-0.524804903781918,0.933613261451711,0.464205610681948,0.335014039023884,0.12114208926584,2
"150","SALLEU","M",0.375,-0.720648180934254,0.398472153650165,0.123857277036073,-0.440069093000068,-0.132926327190286,0.681466012769701,0.280011494806852,0.137987556930272,2
"151","SALLEU","M",0.375,-1.26626226858656,-0.747786994887413,0.351091801708755,-0.646479537056201,-0.640500212698315,-0.438033240665863,0.522664378303392,-0.019929784899134,2
"152","SALLEU","1",0.375,0.682359473028828,0.0163857708043059,0.885761271526829,0.359616394568355,0.503842969295142,-0.239641114273872,0.73134569013131,-0.0391165860682261,2
