,date,species,plant,rep,input_by,trt,branch_length,branch_width,branch_height,total_branch_mass,branching,mpa,notes on plant char,start_time_clocktime,start_time,ambient_temp,ambient_humidity,pre_ignition_glow,first_glow_time,ignition,primary_ignition,primary_time_of_flame_end,secondary_ignition,secondary_time_of_flame_end,third_ignition,third_time_of_ignition_flame_end,time_of_max_flame_height,max_flame_height,time_of_glow_end,thermocoupler_height,hotplate_height,notes on flame data,end_time_clock_time,maxflameht_time_clock_time,firstigstart_time_clock_time,secondigstart_time_clock_time,firstigend_time_clock_time,secondigend_time_clock_time
80,2022-07-20,CEAGRI,P4,R1,RD,W,25.0,16,6.2,22.413,11.0,-3.2,,2023-04-13 15:13:57,2023-04-13 15:13:57,31.8,37.0,0,,M,2023-04-13 15:19:12,2023-04-13 15:19:34,,,,,2023-04-13 15:19:13,35,2023-04-13 15:20:30,,14.0,,2023-04-13 15:20:30,2023-04-13 15:19:13,2023-04-13 15:19:12,,2023-04-13 15:19:34,
81,2022-07-20,CEAGRI,P4,R2,RD,W,25.0,7.5,7.3,19.712,7.0,-3.4,,2023-04-13 15:23:23,2023-04-13 15:23:23,32.0,37.0,0,,M,2023-04-13 15:28:41,2023-04-13 15:28:48,,,,,2023-04-13 15:28:47,30,2023-04-13 15:29:55,,14.0,,2023-04-13 15:29:55,2023-04-13 15:28:47,2023-04-13 15:28:41,,2023-04-13 15:28:48,
82,2022-07-20,CEAGRI,P4,R3,RD,W,12.1,23,12.7,22.567,5.0,-3.8,,2023-04-13 15:34:59,2023-04-13 15:34:59,33.0,35.0,0,,M,2023-04-13 15:40:37,2023-04-13 15:40:57,,,,,2023-04-13 15:40:38,23,2023-04-13 15:41:58,,14.0,,2023-04-13 15:41:58,2023-04-13 15:40:38,2023-04-13 15:40:37,,2023-04-13 15:40:57,
83,2022-07-20,CEAGRI,P4,R4,RD,W,23.0,9,3.4,19.655,0.0,-2.8,,2023-04-13 15:44:14,2023-04-13 15:44:14,32.0,37.0,0,,M,2023-04-13 15:49:29,2023-04-13 15:49:44,,,,,2023-04-13 15:49:31,29,2023-04-13 15:50:43,,14.0,,2023-04-13 15:50:43,2023-04-13 15:49:31,2023-04-13 15:49:29,,2023-04-13 15:49:44,
84,2022-07-20,CEAGRI,P4,R5,RD,W,25.0,32,18.0,37.465,9.0,-2.1,,2023-04-13 15:53:08,2023-04-13 15:53:08,32.1,36.0,0,,M,2023-04-13 16:02:01,2023-04-13 16:02:28,,,,,2023-04-13 16:02:07,33,2023-04-13 16:12:19,,14.0,,2023-04-13 16:12:19,2023-04-13 16:02:07,2023-04-13 16:02:01,,2023-04-13 16:02:28,
85,2022-07-20,CEAGRI,P4,R6,RD,W,25.0,15.2,10.3,22.957,5.0,-2.65,,2023-04-13 16:15:12,2023-04-13 16:15:12,33.0,34.0,0,,1,2023-04-13 16:20:15,2023-04-13 16:21:23,,,,,2023-04-13 16:20:22,35,2023-04-13 16:23:54,,14.0,,2023-04-13 16:23:54,2023-04-13 16:20:22,2023-04-13 16:20:15,,2023-04-13 16:21:23,
86,2022-10-04,CEAGRI,P5,R1,RD,W,25.0,13.5,4.6,21.052,9.0,-2.5,this plant was scale infested,2023-04-13 14:29:41,2023-04-13 00:00:28,28.6,47.0,0,,1,2023-04-13 00:04:17,2023-04-13 00:04:50,,,,,2023-04-13 00:04:28,39,2023-04-13 00:06:48,,16.0,,2023-04-13 14:36:01,2023-04-13 14:33:41,2023-04-13 14:33:30,,2023-04-13 14:34:03,
87,2022-10-04,CEAGRI,P5,R2,RD,W,25.0,7.6,3.9,20.018,11.0,-3.4,,2023-04-13 14:39:22,2023-04-13 00:00:44,28.3,46.0,0,,1,2023-04-13 00:02:08,2023-04-13 00:02:35,,,,,2023-04-13 00:02:14,37,2023-04-13 00:05:18,,16.0,,2023-04-13 14:43:56,2023-04-13 14:40:52,2023-04-13 14:40:46,,2023-04-13 14:41:13,
88,2022-10-04,CEAGRI,P5,R3,RD,W,24.0,7.5,3.5,20.468,9.0,-3.7,,2023-04-13 14:50:22,2023-04-13 00:00:37,28.0,44.0,0,,0,,,,,,,,,,,16.0,no ignition or glow,,,,,,
89,2022-10-04,CEAGRI,P5,R4,RD,W,25.0,22,6.5,22.861,11.0,-4.2,v-shaped,2023-04-13 15:20:23,2023-04-13 00:00:36,27.0,45.0,0,,1,2023-04-13 00:01:15,2023-04-13 00:01:23,2023-04-13 00:06:31,2023-04-13 00:06:55,,,2023-04-13 00:06:40,39,2023-04-13 00:08:51,,16.0,,2023-04-13 15:28:38,2023-04-13 15:26:27,2023-04-13 15:21:02,2023-04-13 15:26:18,2023-04-13 15:21:10,2023-04-13 15:26:42
90,2022-10-04,CEAGRI,P5,R5,JL,W,23.0,6.4,3.7,19.101,5.0,-2.2,,2023-04-13 15:40:56,2023-04-13 00:00:18,27.6,41.0,0,,M,2023-04-13 00:06:22,2023-04-13 00:06:40,,,,,2023-04-13 00:06:27,28,2023-04-13 00:07:33,,16.0,,2023-04-13 15:48:11,2023-04-13 15:47:05,2023-04-13 15:47:00,,2023-04-13 15:47:18,
91,2022-10-04,CEAGRI,P6,R1,JL,W,25.0,13.7,5.1,19.688,9.0,-2.4,,2023-04-13 15:55:05,2023-04-13 00:00:31,27.6,43.0,0,,M,2023-04-13 00:06:10,2023-04-13 00:06:19,2023-04-13 00:07:16,2023-04-13 00:07:46,,,2023-04-13 00:07:18,31,2023-04-13 00:08:42,,16.0,,2023-04-13 16:03:16,2023-04-13 16:01:52,2023-04-13 16:00:44,2023-04-13 16:01:50,2023-04-13 16:00:53,2023-04-13 16:02:20
92,2022-10-04,CEAGRI,P6,R2,JL,W,25.0,5.7,4.7,20.216,9.0,-2.9,,2023-04-13 16:11:09,2023-04-13 00:00:32,26.6,44.0,1,0:54,1,2023-04-13 00:02:01,2023-04-13 00:02:09,2023-04-13 00:07:07,2023-04-13 00:07:19,2023-04-13 00:07:28,2023-04-13 00:07:49,2023-04-13 00:07:10,22,2023-04-13 00:09:30,,16.0,secondary ignition is manual ignition,2023-04-13 16:20:07,2023-04-13 16:17:47,2023-04-13 16:12:38,2023-04-13 16:17:44,2023-04-13 16:12:46,2023-04-13 16:17:56
93,2022-10-04,CEAGRI,P6,R3,JL,W,25.0,4.6,2.9,18.777,0.0,-2.7,,2023-04-13 16:22:23,2023-04-13 00:00:21,27.1,43.0,0,,M,2023-04-13 00:07:06,2023-04-13 00:07:35,,,,,2023-04-13 00:07:09,20,2023-04-13 00:08:36,,16.0,,2023-04-13 16:30:38,2023-04-13 16:29:11,2023-04-13 16:29:08,,2023-04-13 16:29:37,
94,2022-10-04,CEAGRI,P6,R4,JL,W,25.0,8.1,5.5,19.6,6.0,-2.5,,2023-04-13 16:34:09,2023-04-13 00:00:45,26.6,42.0,0,,M,2023-04-13 00:07:22,2023-04-13 00:07:35,,,,,2023-04-13 00:07:22,25,2023-04-13 00:08:26,,16.0,,2023-04-13 16:41:50,2023-04-13 16:40:46,2023-04-13 16:40:46,,2023-04-13 16:40:59,
95,2022-10-04,CEAGRI,P6,R5,JL,W,25.0,7.9,9.1,19.305,10.0,-2.9,,2023-04-13 16:43:43,2023-04-13 00:00:22,27.1,43.0,0,,M,2023-04-13 00:00:47,2023-04-13 00:00:59,2023-04-13 00:02:53,2023-04-13 00:03:18,,,2023-04-13 00:02:54,25,2023-04-13 00:04:17,,16.0,glow was still visible when recording ended; early ignition; discard?,2023-04-13 16:47:38,2023-04-13 16:46:15,2023-04-13 16:44:08,2023-04-13 16:46:14,2023-04-13 16:44:20,2023-04-13 16:46:39
96,2022-08-02,ERIKAR,P1,R1,AC,W,25.0,4,2.5,17.427,0.0,-1.8,,2023-04-13 12:14:55,2023-04-13 00:00:33,37.4,35.0,,,M,2023-04-13 00:06:26,2023-04-13 00:06:31,,,,,2023-04-13 00:06:26,6,2023-04-13 00:09:22,,16.0,ERIKAR on 8/2 was manually ingnited via lighter not bunsen burner,2023-04-13 12:23:44,2023-04-13 12:20:48,2023-04-13 12:20:48,,2023-04-13 12:20:53,
97,2022-08-02,ERIKAR,P1,R2,AC,W,25.0,4,2.5,17.359,0.0,-2.2,,2023-04-13 12:25:17,2023-04-13 00:00:23,36.9,35.0,,,1,2023-04-13 00:07:28,2023-04-13 00:07:31,,,,,2023-04-13 00:07:29,7,2023-04-13 00:10:56,,16.0,,2023-04-13 12:35:50,2023-04-13 12:32:23,2023-04-13 12:32:22,,2023-04-13 12:32:25,
98,2022-08-02,ERIKAR,P1,R3,AC,W,21.2,3.7,2.4,17.16,0.0,-1.7,,2023-04-13 12:37:27,2023-04-13 00:00:28,36.3,35.0,,,M,2023-04-13 00:12:17,2023-04-13 00:12:17,2023-04-13 00:12:21,2023-04-13 00:12:24,,,2023-04-13 00:12:23,8,2023-04-13 00:14:33,,16.0,"Glow Cam cut off early- went based entirely on clap for end of glow- first ignition from door opening, second from lighter",2023-04-13 12:51:32,2023-04-13 12:49:22,2023-04-13 12:49:16,2023-04-13 12:49:20,2023-04-13 12:49:16,2023-04-13 12:49:23
99,2022-08-02,ERIKAR,P1,R4,AC,W,25.0,3.4,1.5,17.64,0.0,-3.3,,2023-04-13 12:53:08,2023-04-13 00:00:39,35.5,35.0,,,1,2023-04-13 00:07:12,2023-04-13 00:07:16,,,,,2023-04-13 00:07:13,11,2023-04-13 00:09:43,,16.0,Glow cam cut out again,2023-04-13 13:02:12,2023-04-13 12:59:42,2023-04-13 12:59:41,,2023-04-13 12:59:45,
100,2022-08-02,ERIKAR,P1,R5,AC,W,25.0,2.9,1.8,17.428,0.0,-2.4,,2023-04-13 14:14:16,2023-04-13 00:00:38,30.4,48.0,,,M,2023-04-13 00:11:32,2023-04-13 00:11:36,,,,,2023-04-13 00:11:33,9,2023-04-13 00:15:29,,16.0,,2023-04-13 14:29:07,2023-04-13 14:25:11,2023-04-13 14:25:10,,2023-04-13 14:25:14,
101,2022-08-02,ERIKAR,P1,R6,AC,W,25.0,2.6,2.0,17.416,0.0,-2.8,,2023-04-13 14:31:07,2023-04-13 00:00:30,31.3,43.0,,,M,2023-04-13 00:14:21,2023-04-13 00:14:26,,,,,2023-04-13 00:14:25,13,2023-04-13 00:15:45,,16.0,,2023-04-13 14:46:22,2023-04-13 14:45:02,2023-04-13 14:44:58,,2023-04-13 14:45:03,
102,2022-09-02,ERIKAR,P10,R1,JC,W,,,,,,,,2023-04-13 14:08:07,2023-04-13 14:08:07,32.0,37.0,0,,M,2023-04-13 14:13:15,2023-04-13 14:13:17,,,,,2023-04-13 14:13:16,19,2023-04-13 14:20:10,,15.0,,2023-04-13 14:20:10,2023-04-13 14:13:16,2023-04-13 14:13:15,,2023-04-13 14:13:17,
103,2022-09-02,ERIKAR,P10,R1,RD,W,25.0,22.5,12.5,17.94,4.0,-1.0,,2023-04-13 14:08:13,2023-04-13 00:00:47,32.0,37.0,0,,M,2023-04-13 00:05:49,2023-04-13 00:05:50,,,,,2023-04-13 00:05:49,21,2023-04-13 00:12:43,,16.0,,2023-04-13 14:20:09,2023-04-13 14:13:15,2023-04-13 14:13:15,,2023-04-13 14:13:16,
104,2022-09-02,ERIKAR,P10,R2,JC,W,,,,,,,,2023-04-13 14:21:23,2023-04-13 14:21:23,32.1,37.0,0,,M,2023-04-13 14:30:07,2023-04-13 14:30:11,,,,,2023-04-13 14:30:08,18,2023-04-13 14:32:52,,15.0,,2023-04-13 14:32:52,2023-04-13 14:30:08,2023-04-13 14:30:07,,2023-04-13 14:30:11,
105,2022-09-02,ERIKAR,P10,R2,RD,W,25.0,17.3,3.6,17.938,5.0,-1.35,,2023-04-13 14:21:26,2023-04-13 00:00:39,32.1,36.0,0,,M,2023-04-13 00:09:20,2023-04-13 00:09:24,,,,,2023-04-13 00:09:20,19,2023-04-13 00:12:04,,16.0,,2023-04-13 14:32:51,2023-04-13 14:30:07,2023-04-13 14:30:07,,2023-04-13 14:30:11,
106,2022-09-02,ERIKAR,P10,R3,RD,W,25.0,13.8,2.6,17.775,1.0,-1.5,,2023-04-13 14:33:50,2023-04-13 00:00:34,31.7,37.0,0,,M,2023-04-13 00:09:06,2023-04-13 00:09:08,,,,,2023-04-13 00:09:06,10,2023-04-13 00:14:31,,16.0,,2023-04-13 14:47:47,2023-04-13 14:42:22,2023-04-13 14:42:22,,2023-04-13 14:42:24,
107,2022-09-02,ERIKAR,P10,R3,JC,W,,,,,,,,2023-04-13 14:33:47,2023-04-13 14:33:47,31.7,37.0,0,,M,2023-04-13 14:42:21,2023-04-13 14:42:23,,,,,2023-04-13 14:42:21,13,2023-04-13 14:46:39,,15.0,,2023-04-13 14:46:39,2023-04-13 14:42:21,2023-04-13 14:42:21,,2023-04-13 14:42:23,
108,2022-09-02,ERIKAR,P10,R4,RD,W,25.0,4,1.0,17.726,0.0,-1.2,,2023-04-13 14:48:44,2023-04-13 00:00:26,31.7,37.0,1,1:20,0,,,,,,,,,2023-04-13 00:04:50,,16.0,,2023-04-13 14:53:08,,,,,
109,2022-09-02,ERIKAR,P10,R4,JC,W,,,,,,,,2023-04-13 14:48:40,2023-04-13 14:48:40,31.7,37.0,1,14:49:31,0,,,,,,,,,2023-04-13 14:52:05,,15.0,,2023-04-13 14:52:05,,,,,
110,2022-09-02,ERIKAR,P10,R5,JC,W,,,,,,,,2023-04-13 14:54:25,2023-04-13 14:54:25,31.5,37.0,0,,M,2023-04-13 15:00:35,2023-04-13 15:00:36,2023-04-13 15:00:37,2023-04-13 15:00:46,,,2023-04-13 15:00:39,17,2023-04-13 15:02:28,,15.0,,2023-04-13 15:02:28,2023-04-13 15:00:39,2023-04-13 15:00:35,2023-04-13 15:00:37,2023-04-13 15:00:36,2023-04-13 15:00:46
111,2022-09-02,ERIKAR,P10,R5,RD,W,25.0,9.5,6.0,17.889,2.0,-1.4,,2023-04-13 14:54:26,2023-04-13 00:00:22,31.5,37.0,0,,M,2023-04-13 00:06:33,2023-04-13 00:06:43,,,,,2023-04-13 00:06:37,9,2023-04-13 00:09:12,,16.0,,2023-04-13 15:03:16,2023-04-13 15:00:41,2023-04-13 15:00:37,,2023-04-13 15:00:47,
112,2022-08-02,ERIKAR,P2,R1,AC,W,25.0,13.8,3.0,17.62,4.0,-2.3,,2023-04-13 14:48:21,2023-04-13 00:00:37,32.9,39.0,,,0,,,,,,,,,2023-04-13 00:15:09,,16.0,,2023-04-13 15:02:53,,,,,
113,2022-08-02,ERIKAR,P2,R2,AC,W,25.0,2.8,1.7,17.26,0.0,-2.8,,2023-04-13 15:04:09,2023-04-13 00:00:25,33.9,36.0,,,0,,,,,,,,,2023-04-13 00:17:22,,16.0,,2023-04-13 15:21:06,,,,,
114,2022-08-02,ERIKAR,P2,R3,AC,W,23.6,4,1.2,17.231,0.0,-2.9,,2023-04-13 15:22:29,2023-04-13 00:00:07,33.9,34.0,,,M,2023-04-13 00:16:01,2023-04-13 00:16:01,2023-04-13 00:16:06,2023-04-13 00:16:06,,,2023-04-13 00:16:06,7,2023-04-13 00:20:15,,16.0,,2023-04-13 15:42:37,2023-04-13 15:38:28,2023-04-13 15:38:23,2023-04-13 15:38:28,2023-04-13 15:38:23,2023-04-13 15:38:28
115,2022-08-02,ERIKAR,P2,R4,AC,W,25.0,3.2,2.8,17.487,0.0,-2.2,,2023-04-13 15:49:10,2023-04-13 00:00:17,30.5,34.0,,,M,2023-04-13 00:13:36,2023-04-13 00:13:40,,,,,2023-04-13 00:13:36,13,2023-04-13 00:21:24,,16.0,,2023-04-13 16:10:17,2023-04-13 16:02:29,2023-04-13 16:02:29,,2023-04-13 16:02:33,
116,2022-08-02,ERIKAR,P2,R5,AC,W,25.0,10,3.3,17.534,2.0,-2.3,,2023-04-13 16:12:01,2023-04-13 00:00:23,30.6,35.0,,,M,2023-04-13 00:11:28,2023-04-13 00:11:31,,,,,2023-04-13 00:11:29,7,2023-04-13 00:15:02,,16.0,,2023-04-13 16:26:40,2023-04-13 16:23:07,2023-04-13 16:23:06,,2023-04-13 16:23:09,
117,2022-08-02,ERIKAR,P3,R1,AC,W,25.0,3.1,1.8,17.314,0.0,-2.3,,2023-04-13 16:28:55,2023-04-13 00:00:33,30.6,36.0,,,M,2023-04-13 00:11:02,2023-04-13 00:11:04,,,,,2023-04-13 00:11:03,6,2023-04-13 00:13:33,,16.0,,2023-04-13 16:41:55,2023-04-13 16:39:25,2023-04-13 16:39:24,,2023-04-13 16:39:26,
118,2022-08-02,ERIKAR,P3,R2,AC,W,25.0,2.4,2.1,17.541,0.0,-2.3,,2023-04-13 16:43:20,2023-04-13 00:00:21,30.7,38.0,,,,,,,,,,,,2023-04-13 00:13:45,,16.0,,2023-04-13 16:56:44,,,,,
119,2022-08-23,ERIKAR,P4,R1,AC,W,20.0,2,1.8,17.583,0.0,-1.1,,2023-04-13 10:43:20,2023-04-13 00:00:08,23.5,64.0,,,M,2023-04-13 00:10:52,2023-04-13 00:11:02,,,,,2023-04-13 00:10:54,5,2023-04-13 00:11:42,,15.0,,2023-04-13 10:54:54,2023-04-13 10:54:06,2023-04-13 10:54:04,,2023-04-13 10:54:14,
120,2022-08-23,ERIKAR,P4,R2,AC,W,25.0,16.9,4.2,17.975,2.0,-1.2,,2023-04-13 11:02:27,2023-04-13 00:00:14,25.4,56.0,,,M,2023-04-13 00:10:20,2023-04-13 00:10:24,,,,,2023-04-13 00:10:24,9,2023-04-13 00:11:40,,15.0,,2023-04-13 11:13:53,2023-04-13 11:12:37,2023-04-13 11:12:33,,2023-04-13 11:12:37,
121,2022-08-23,ERIKAR,P4,R3,AC,W,25.0,2.4,2.2,17.512,0.0,-1.2,,2023-04-13 11:15:30,2023-04-13 00:00:17,26.6,52.0,,,M,2023-04-13 00:10:49,2023-04-13 00:10:53,,,,,2023-04-13 00:10:49,4,2023-04-13 00:11:03,,15.0,,2023-04-13 11:26:16,2023-04-13 11:26:02,2023-04-13 11:26:02,,2023-04-13 11:26:06,
122,2022-08-23,ERIKAR,P4,R4,AC,W,25.0,5,2.1,17.632,1.0,-1.6,,2023-04-13 11:20:13,2023-04-13 00:00:00,27.4,47.0,,,M,2023-04-13 00:10:17,2023-04-13 00:10:23,,,,,2023-04-13 00:10:19,10,2023-04-13 00:10:38,,15.0,,2023-04-13 11:30:51,2023-04-13 11:30:32,2023-04-13 11:30:30,,2023-04-13 11:30:36,
123,2022-08-23,ERIKAR,P4,R5,AC,W,25.0,6.5,5.4,18.622,2.0,-1.5,Y- shaped,2023-04-13 11:40:14,2023-04-13 00:00:22,28.3,45.0,,,M,2023-04-13 00:10:58,2023-04-13 00:11:10,,,,,2023-04-13 00:10:58,8,2023-04-13 00:12:24,,15.0,,2023-04-13 11:52:16,2023-04-13 11:50:50,2023-04-13 11:50:50,,2023-04-13 11:51:02,
124,2022-08-23,ERIKAR,P4,R6,AC,W,25.0,3,2.0,17.537,0.0,-1.5,,2023-04-13 11:53:31,2023-04-13 00:00:07,29.6,41.0,,,M,2023-04-13 00:10:33,2023-04-13 00:10:36,,,,,2023-04-13 00:10:34,2,2023-04-13 00:11:22,,15.0,,2023-04-13 12:04:46,2023-04-13 12:03:58,2023-04-13 12:03:57,,2023-04-13 12:04:00,
125,2022-08-23,ERIKAR,P4,R7,AC,W,25.0,2.5,2.5,17.635,0.0,-0.7,,2023-04-13 12:06:09,2023-04-13 00:00:06,30.2,39.0,,,M,2023-04-13 00:10:44,2023-04-13 00:10:46,,,,,2023-04-13 00:10:45,7,2023-04-13 00:11:04,,15.0,,2023-04-13 12:17:07,2023-04-13 12:16:48,2023-04-13 12:16:47,,2023-04-13 12:16:49,
126,2022-08-23,ERIKAR,P4,R8,AC,W,25.0,7,2.4,18.35,2.0,-1.2,,2023-04-13 12:18:44,2023-04-13 00:00:17,32.0,38.0,,,M,2023-04-13 00:10:29,2023-04-13 00:10:36,,,,,2023-04-13 00:10:31,7,2023-04-13 00:11:05,,15.0,,2023-04-13 12:29:32,2023-04-13 12:28:58,2023-04-13 12:28:56,,2023-04-13 12:29:03,
127,2022-08-23,ERIKAR,P4,R9,AC,W,25.0,2.5,1.8,17.873,1.0,-1.4,,2023-04-13 12:31:04,2023-04-13 00:00:07,34.0,36.0,,,M,2023-04-13 00:10:35,2023-04-13 00:10:45,,,,,2023-04-13 00:10:36,8,2023-04-13 00:11:13,,15.0,,2023-04-13 12:42:10,2023-04-13 12:41:33,2023-04-13 12:41:32,,2023-04-13 12:41:42,
128,2022-08-23,ERIKAR,P5,R1,AC,W,25.0,3,1.0,17.697,0.0,-1.3,,2023-04-13 13:23:16,2023-04-13 00:00:07,30.4,41.0,,,M,2023-04-13 00:10:31,2023-04-13 00:10:35,,,,,2023-04-13 00:10:34,4,2023-04-13 00:11:56,,15.0,,2023-04-13 13:35:05,2023-04-13 13:33:43,2023-04-13 13:33:40,,2023-04-13 13:33:44,
129,2022-08-23,ERIKAR,P5,R2,AC,W,25.0,2.1,0.9,17.587,0.0,-1.6,,2023-04-13 13:36:30,2023-04-13 00:00:07,29.4,42.0,,,M,2023-04-13 00:10:30,2023-04-13 00:10:34,,,,,2023-04-13 00:10:31,5,2023-04-13 00:12:04,,15.0,the data from this row and p6r2 seem oddly similar,2023-04-13 13:48:27,2023-04-13 13:46:54,2023-04-13 13:46:53,,2023-04-13 13:46:57,
130,2022-08-23,ERIKAR,P5,R3,AC,W,25.0,3,1.5,17.6,0.0,-1.5,,2023-04-13 13:49:44,2023-04-13 00:00:09,29.1,41.0,,,M,2023-04-13 00:10:41,2023-04-13 00:10:46,,,,,2023-04-13 00:10:42,10,2023-04-13 00:10:43,,15.0,,2023-04-13 14:00:18,2023-04-13 14:00:17,2023-04-13 14:00:16,,2023-04-13 14:00:21,
131,2022-08-23,ERIKAR,P5,R4,AC,W,25.0,2,1.3,17.745,1.0,-2.5,,2023-04-13 14:02:25,2023-04-13 00:00:08,29.8,40.0,,,M,2023-04-13 00:10:35,2023-04-13 00:10:38,,,,,2023-04-13 00:10:36,4,2023-04-13 00:14:51,,15.0,,2023-04-13 14:17:08,2023-04-13 14:12:53,2023-04-13 14:12:52,,2023-04-13 14:12:55,
132,2022-08-23,ERIKAR,P5,R5,AC,W,25.0,1,0.7,17.703,0.0,-1.2,,2023-04-13 14:18:20,2023-04-13 00:00:08,29.7,40.0,,,M,2023-04-13 00:10:35,2023-04-13 00:10:37,,,,,2023-04-13 00:10:37,4,2023-04-13 00:11:34,,15.0,,2023-04-13 14:29:46,2023-04-13 14:28:49,2023-04-13 14:28:47,,2023-04-13 14:28:49,
133,2022-08-23,ERIKAR,P5,R6,AC,W,25.0,3,1.4,17.57,0.0,-0.9,,,,,,,,,,,,,,,,,,,15.0,Mistake in flam run - sample removed before completed; DISCARD,,,,,,
134,2022-08-23,ERIKAR,P5,R7,AC,W,21.5,2,1.5,17.402,0.0,-1.4,,2023-04-13 14:42:37,2023-04-13 00:00:06,30.5,37.0,,,M,2023-04-13 00:10:27,2023-04-13 00:10:29,,,,,2023-04-13 00:10:28,2,2023-04-13 00:10:53,,15.0,,2023-04-13 14:53:24,2023-04-13 14:52:59,2023-04-13 14:52:58,,2023-04-13 14:53:00,
135,2022-08-23,ERIKAR,P6,R1,AC,W,25.0,3,2.0,17.642,0.0,-1.2,,2023-04-13 14:54:29,2023-04-13 00:00:09,30.4,36.0,,,M,2023-04-13 00:10:38,2023-04-13 00:10:46,,,,,2023-04-13 00:10:41,4,2023-04-13 00:11:34,,15.0,,2023-04-13 15:05:54,2023-04-13 15:05:01,2023-04-13 15:04:58,,2023-04-13 15:05:06,
136,2022-08-23,ERIKAR,P6,R2,AC,W,25.0,2.6,2.4,17.605,0.0,-1.0,,2023-04-13 15:07:34,2023-04-13 00:00:12,30.7,37.0,,,M,2023-04-13 00:10:29,2023-04-13 00:10:33,,,,,2023-04-13 00:10:31,5,2023-04-13 00:12:44,,15.0,the data from this row and p5r2 seem oddly similar,2023-04-13 15:20:06,2023-04-13 15:17:53,2023-04-13 15:17:51,,2023-04-13 15:17:55,
137,2022-08-23,ERIKAR,P6,R3,AC,W,25.0,1.9,1.7,17.551,0.0,-1.2,,2023-04-13 15:21:03,2023-04-13 00:00:07,30.1,38.0,,,M,2023-04-13 00:10:28,2023-04-13 00:10:29,2023-04-13 00:10:31,2023-04-13 00:10:32,,,2023-04-13 00:10:29,2,2023-04-13 00:11:45,,15.0,,2023-04-13 15:32:41,2023-04-13 15:31:25,2023-04-13 15:31:24,2023-04-13 15:31:27,2023-04-13 15:31:25,2023-04-13 15:31:28
138,2022-08-23,ERIKAR,P6,R4,AC,W,25.0,2.7,2.4,17.487,0.0,-1.3,,2023-04-13 15:34:14,2023-04-13 00:00:07,30.6,37.0,,,M,2023-04-13 00:10:20,2023-04-13 00:10:23,,,,,2023-04-13 00:10:22,7,2023-04-13 00:12:08,,15.0,,2023-04-13 15:46:15,2023-04-13 15:44:29,2023-04-13 15:44:27,,2023-04-13 15:44:30,
139,2022-08-23,ERIKAR,P6,R5,AC,W,25.0,2.6,1.3,17.495,0.0,-1.1,,2023-04-13 15:47:21,2023-04-13 00:00:11,30.5,37.0,,,M,2023-04-13 00:10:24,2023-04-13 00:10:30,,,,,2023-04-13 00:10:26,5,2023-04-13 00:12:30,,15.0,,2023-04-13 15:59:40,2023-04-13 15:57:36,2023-04-13 15:57:34,,2023-04-13 15:57:40,
140,2022-09-02,ERIKAR,P7,R1,RD,W,25.0,3.1,2.0,17.755,3.0,-1.5,,2023-04-13 10:25:40,2023-04-13 00:00:49,32.1,49.0,0,,M,2023-04-13 00:06:58,2023-04-13 00:06:59,,,,,2023-04-13 00:06:58,14,2023-04-13 00:11:22,,15.0,Main video did not record- glow video did,2023-04-13 10:36:13,2023-04-13 10:31:49,2023-04-13 10:31:49,,2023-04-13 10:31:50,
141,2022-09-02,ERIKAR,P7,R2,RD,W,25.0,4,2.2,17.502,0.0,-1.6,,2023-04-13 10:38:36,2023-04-13 00:00:24,33.2,44.0,1,2:38,0,,,,,,,,,2023-04-13 00:05:57,,15.0,,2023-04-13 10:44:09,,,,,
142,2022-09-02,ERIKAR,P7,R3,RD,W,25.0,24,5.3,17.829,2.0,-1.55,Y-shaped,2023-04-13 11:03:29,2023-04-13 00:00:37,35.0,38.0,1,3:12,0,,,,,,,,,2023-04-13 00:08:59,,15.0,,2023-04-13 11:11:51,,,,,
143,2022-09-02,ERIKAR,P7,R4,RD,W,25.0,4.1,2.5,17.23,1.0,-1.6,,2023-04-13 11:13:51,2023-04-13 00:00:30,35.6,36.0,1,1:07,0,,,,,,,,,2023-04-13 00:04:37,,15.0,,2023-04-13 11:17:58,,,,,
144,2022-09-02,ERIKAR,P7,R5,RD,W,25.0,17,2.5,17.715,2.0,-1.0,L-shaped,2023-04-13 11:39:30,2023-04-13 11:39:30,35.5,34.0,,,M,2023-04-13 11:47:55,2023-04-13 11:47:57,,,,,2023-04-13 11:47:55,7,2023-04-13 11:49:51,,15.0,,2023-04-13 11:49:51,2023-04-13 11:47:55,2023-04-13 11:47:55,,2023-04-13 11:47:57,
145,2022-09-02,ERIKAR,P7,R6,RD,W,25.0,8,2.3,17.299,2.0,-1.2,,2023-04-13 11:39:32,2023-04-13 00:01:20,35.5,34.0,1,3:41,M,2023-04-13 00:09:43,2023-04-13 00:09:46,,,,,2023-04-13 00:09:44,9,2023-04-13 00:11:36,,15.0,,2023-04-13 11:49:48,2023-04-13 11:47:56,2023-04-13 11:47:55,,2023-04-13 11:47:58,
146,2022-09-02,ERIKAR,P8,R1,RD,W,25.0,9.4,2.2,17.569,1.0,-1.3,,2023-04-13 11:50:45,2023-04-13 00:00:27,35.5,34.0,1,2:55,0,,,,,,,,,2023-04-13 00:08:57,,15.0,,2023-04-13 11:59:15,,,,,
